product_sku;title;content;rating;date
852649;Peter and the Wolf is always a winner!;"Our K-5 Students love to watch this 15-minute video of ""Peter and the Wolf""!  They ask for it over and over.  It is a fun introduction to the music instruments as well as a bit of traditional Russian culture.  The 4-minute Benny Goodman quartet immediately following is a fine demonstration of classic jazz style virtuoso playing - just delightful!  This purchase is a good value just for those two segments alone.";4;7/6/2012 10:00
852761;Wonderful tool for substitute lessons!;This dvd is an excellent resource for elementary teachers looking for musically educational substitute plans for non-music teacher subs. Each episode is approximately half an hour long and includes arioso-type warm-ups, easily-learned folk songs in appropriate keys for young voices, creative movement components, and an engaging story. For teachers who use the First Steps in Music program or incorporate Kodaly strategies in their teaching, many of these songs are likely already familiar to your students, allowing instant engagement! These episodes are especially appropriate for kindergarten and 1st grade students, although they may also be well-accepted by some 2nd grade classes.;5;5/2/2013 10:00
852761;Lomax the Hound is awesome;I have heard great things about this video from other teachers and can't wait to use it with my students;5;9/15/2012 10:00
853103;Bass Hall Children's Concert DVD;"This is an outstanding video for students in the primary grades!  Jill Trinka  is a master teacher and has a wonderful rapport with the students in the video - and with students in my music room!  <br />My students are so engaged with the learning in this video that they actually believe Jill can hear them when they respond to her questions.  <br />A definite ""must have"" in my classroom video collection.";5;5/8/2012 10:00
853178;Very Cool Resource;"I really love this resource for my elementary music classroom. I currently do not have a Smart Board, but do have the Smart Notebook Software. I have the kids just manipulate the screen with the mouse.

Each of the activities are fun--and they each have four different levels, so I can use them for every grade I teach.

There are no certain rhythm symbols written in (takadimi, Kodaly, Gordon)--so you are free to use whatever method you use in your classroom.

I love it!";5;7/25/2011 10:00
853179;Drum Fun DVD;I like using games to teach musical concepts and drumming is fun for everyone!;5;9/16/2012 10:00
853246;A great collection!;This is a great collection of pieces that align well with Feierabend's activities for Laban movement.  The pieces are all a good length to use for elementary students and invoke a broad spectrum of feelings.;5;5/7/2013 10:00
853312;Conversational Solfege Explained;Excellent Introduction -;5;11/27/2012 10:00
853315;a great tool;These smart board lesson manipulatives are a great asset to have if you are using the Purposeful Pathways Lessons. Easy to use, colorful and full of great content!;5;3/10/2013 10:00
860396;Great book for beginners;This book has a nice selection of very easy songs for beginners.;5;12/2/2012 10:00
860623;Purposeful Pathways Book 3;I'm looking forward to using the third book in this series By Roger Sams and Beth Ann Hepburn. I've used book 1 & 2 and know that it has the pedagogical lessons I am looking for to include in my teaching with upper elementary students.;5;1/13/2012 10:00
860765;Amazing book! A must have!;I have been lucky enough to attend Tim's workshops a few years ago and have been using some of these regularly. They are amazing! My students look forward to a moving game at the end of class and it is ALWAYS one of Tim's activities! He incorporates books, instruments and just plain gets kids moving and excited about music class! The favorite activity for my students is definitely Spy in the Warehouse! It's so much fun the kids don't even realize they are learning at the same time! A staple of my classroom!;5;2/16/2012 10:00
860765;Excellently Energetic!;"I used several of Tim's ideas recently while being evaluated; the principal stated that it was the best music lesson that he'd ever seen! Tim's songs and ideas are extremely user friendly, and can be used immediately!  Use one or use them all, this book is a MUST HAVE!";5;12/9/2011 10:00
